scenario,scenario_zh,supplysector,base_supplysector,subsector,technology,input,technology_class,period,efficiency_2025_start,annual_improvement_rate_pct,default_gcam_efficiency,proposed_efficiency,change_vs_2025_pct,energy_intensity_ratio_vs_2025,high_eff_counterpart,counterpart_efficiency,absolute_cap,binding_constraint
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2055,4.4444,0.2,4.0,4.8865558854447,9.948606908574842,0.9095158439174462,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2060,4.4444,0.2,4.0,4.935617297850117,11.052499726624898,0.9004750027794732,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2065,4.4444,0.2,4.0,4.985171290764923,12.167475716967925,0.8915240301237579,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2070,4.4444,0.08,4.0,5.005143906558529,12.616864066207567,0.8879664766833669,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2075,4.4444,0.08,4.0,5.025196540742352,13.068052847231382,0.8844231193678739,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2080,4.4444,0.08,4.0,5.0453295139024785,13.521049273298512,0.8808939015288082,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2085,4.4444,0.08,4.0,5.065543147909397,13.9758605865673,0.87737876674375,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2090,4.4444,0.08,4.0,5.085837765923135,14.43249405821112,0.8738776588154288,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2095,4.4444,0.08,4.0,5.106213692398434,14.890956988534644,0.8703905217708242,,,6.5,
conservative,保守,comm cooling,comm cooling,electricity,air conditioning hi-eff,elect_td_bld,cooling_high,2100,4.4444,0.08,4.0,5.12667125308993,15.3512567070905,0.8669172998602721,,,6.5,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2025,0.7781,0.0,0.7781111111111111,0.7781,0.0,1.0,gas water heater hi-eff,1.6667,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2030,0.7781,0.2,0.783888888888889,0.7859121863102729,1.0040080080031988,0.9900597211159814,gas water heater hi-eff,1.6733774754169173,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2035,0.7781,0.2,0.787,0.7938028075967011,2.01809633680774,0.9802182513762548,gas water heater hi-eff,1.680081703505547,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2040,0.7781,0.12,0.7901111111111111,0.7985770689278556,2.631675739346573,0.9743580554406007,gas water heater hi-eff,1.6842861100691964,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2045,0.7781,0.12,0.795888888888889,0.803380044658909,3.2489454644530236,0.9685328944539042,gas water heater hi-eff,1.6885010381655279,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2050,0.7781,0.12,0.799,0.8082119074902445,3.8699277072669958,0.9627425589611126,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2055,0.7781,0.05,0.8021111111111111,0.810234458799256,4.129862331224277,0.9603393086405158,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2060,0.7781,0.05,0.807888888888889,0.8122620715454472,4.390447441902978,0.9579420574440355,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2065,0.7781,0.05,0.811,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2070,0.7781,0.0,0.8141111111111111,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2075,0.7781,0.0,0.8198888888888889,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2080,0.7781,0.0,0.823,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2085,0.7781,0.0,0.826111111111111,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2090,0.7781,0.0,0.8318888888888889,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2095,0.7781,0.0,0.835,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater,delivered gas,combustion_standard,2100,0.7781,0.0,0.835,0.8142947583950708,4.651684667147005,0.9555507903963318,gas water heater hi-eff,1.6927265141246906,,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2025,1.6667,0.0,1.5,1.6667,0.0,1.0,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2030,1.6667,0.08,1.5,1.6733774754169173,0.40064051220478625,0.9960095821086312,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2035,1.6667,0.08,1.5,1.680081703505547,0.8028861526097719,0.9920350876522103,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2040,1.6667,0.05,1.5,1.6842861100691964,1.0551455012417499,0.9895587157288415,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2045,1.6667,0.05,1.5,1.6885010381655279,1.3080361292090892,0.9870885254597098,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2050,1.6667,0.05,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2055,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2060,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2065,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2070,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2075,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2080,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2085,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2090,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2095,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,gas,gas water heater hi-eff,delivered gas,combustion_high,2100,1.6667,0.0,1.5,1.6927265141246906,1.5615596162890988,0.9846245014138336,,,1.8333700000000002,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2025,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2030,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2035,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2040,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2045,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2050,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2055,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2060,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2065,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2070,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2075,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2080,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2085,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2090,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2095,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,electricity,electric resistance water heater,elect_td_bld,fixed,2100,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2025,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2030,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2035,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2040,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2045,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2050,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2055,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2060,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2065,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2070,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2075,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2080,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2085,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2090,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2095,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,refined liquids,fuel water heater,refined liquids enduse,fixed,2100,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2025,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2030,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2035,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2040,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2045,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2050,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2055,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2060,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2065,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2070,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2075,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
conservative,保守,comm hot water_cooking,comm hot water_cooking,coal,coal water heater,delivered coal,fixed,2080,1.0,0.0,1.0,1.0,0.0,1.0,,,1.0,
